food_id,source,food_item,edible_part_percentage,water_g,kilojoules_kj,kilocalories_kcal,fat_g,sat_fa_g,trans_fa_g,mu_fa_g,pu_fa_g,cholesterol_mg,carbo_g,starch_g,mono_di_g,sugar_g,dietary_fibre,protein_g,salt_g,alcohol_g,retinol_mg,beta_carotene_mg,vitamin_a_are,vitamin_d_mg,vitamin_e_alfa_te,thiamin_mg,riboflavin_mg,niacin_mg,vitamin_b6_mg,folate_mg,vitamin_b12_mg,vitamin_c_mg,calcium_mg,iron_mg,sodium_mg,potassium_mg,magnesium_mg,zinc_mg,selenium_mg,copper_mg,phosphorus_mg,iodine_mg
12-081,UK,Cambridge Diet powder made up with water,,-87,239,56,1.1,N,,,,Tr,6.1,0,,6.1,,5.9,-,,N,N,-,1.3,1.38,0.21,0.25,2.6,0.29,56,0.4,8,110,2.5,210,290,56,2.1,17,0.4,110,21
12-080,UK,Cambridge Diet powder,,-3.5,1496,353,7,N,,,,Tr,38.4,0,,38.4,,36.6,-,,N,N,-,9,8.7,1.3,1.5,16.6,1.9,349,3,52,700,15.7,1300,1700,350,13.1,109,2.6,700,131
12-437,UK,Cocoa powder made up with semi-skimmed milk,1,86.2,244,58,2,1.27,N,,,5.7,6.7,0.2,,6.5,,3.7,-,0,18,9,-,Tr,0.04,0.03,0.21,0.2,0.05,7,0.8,1,118,0.22,59,178,20,0.5,N,0.07,103,N
12-434,UK,Bournvita powder made up with semi-skimmed milk,1,86.2,242,57,1.7,N,N,,,N,7.4,1,,6.4,,3.6,-,0,18,9,-,Tr,0.03,N,N,N,N,N,0.8,1,118,0.09,48,163,14,0.5,N,0.02,100,N
12-052,UK,Cow & Gate Plus,,2.1,2119,505,26.3,10.4,,,,N,56.2,0,,56.2,,14.5,-,,730,77,-,8.4,8.58,0.3,0.8,3,0.3,80,1.5,60,630,5.8,250,700,50,2.9,Tr,0.3,390,50
12-059,UK,SMA White Cap reconstituted,,87.5,265,63,3.6,1.62,Tr,,,3,6.9,0,,6.9,,1.5,-,,105,11,-,1.2,1.12,0.13,0.18,0.5,0.06,7,0.1,11,60,0.7,21,74,5,0.6,N,0.06,45,13
12-058,UK,White Cap SMA,,1.7,2140,511,28.1,12.7,,,,21,55.8,0,,55.8,,12.2,-,,855,93,-,10,9,1.04,1.48,4.4,0.5,58,1,85,490,5.7,170,600,42,4.7,N,0.48,360,105
12-057,UK,Milumil reconstituted,,86.3,290,69,3.1,1.3,,,,N,8.6,1.1,,5.8,,1.9,-,,110,3,-,1.2,0.77,0.03,0.24,0.3,0.04,5,0.2,8,70,0.4,23,89,6,0.3,N,Tr,53,2
12-056,UK,Milumil,,3.2,2056,489,22.8,11.6,,,,N,61.2,8,,41,,13.7,-,,765,25,-,8.6,5.42,0.23,1.69,1.7,0.3,36,1.5,54,500,3.1,170,630,46,2.4,N,0.19,380,15
12-055,UK,Farley's Oster Milk Two reconstituted,,87.2,279,66,2.9,1.02,Tr,,,N,8.9,Tr,,3.3,,1.6,-,,105,4,-,1.5,0.38,0.08,0.13,0.7,0.07,5,0.2,9,59,0.7,24,83,5,0.5,-1,0.05,47,10
12-053,UK,Cow & Gate Plus reconstituted,1,87.7,265,63,3.4,1.25,Tr,,,N,7.1,0,,7.1,,1.8,-,,91,9,-,1,1.08,0.04,0.1,0.4,0.04,10,0.2,7,78,0.7,31,87,6,0.4,Tr,Tr,48,7
12-054,UK,Farley's Oster Milk Two,,4.4,1964,470,19,7.1,,,,N,65.9,Tr,,24.8,,12.2,-,,775,37,-,11,2.82,0.57,0.97,5.2,0.5,41,1.5,68,440,5.3,180,620,44,3.7,-9,0.4,350,75
12-329,UK,Sheeps milk raw,1,83,388,93,5.8,3.58,0.38,,,12,5.1,0,,5.1,0,5.4,-,0,83,Tr,-,0.2,0.11,0.08,0.32,0.4,0.08,5,0.6,5,170,0.03,44,120,18,0.7,N,0.1,150,N
12-331,UK,Soya non-dairy alternative to milk unsweetened,1,93,108,26,1.6,0.24,Tr,,,0,0.5,0,,0.2,0.5,2.4,-,0,Tr,Tr,-,0,0.32,0.06,0.05,0.1,0.03,14,0,0,13,0.43,32,74,15,0.3,4,0.09,48,1
12-330,UK,Soya non-dairy alternative to milk sweetened calcium enriched,1,90.1,182,43,2.4,0.38,N,,,0,2.5,0,,2.2,Tr,3.1,-,0,0,Tr,-,0,0.32,0.06,0.05,0.1,0.03,9,0,1,89,0.31,56,119,18,0.3,4,0.09,89,1
12-038,UK,Human milk colostrum,1,88.2,236,56,2.6,1.1,N,,,31,6.6,0,,6.6,,2,-,0,155,-135,-,N,1.3,Tr,0.03,0.1,Tr,2,0.1,7,28,0.07,47,70,3,0.6,N,0.05,14,N
12-886,UK,Organic semi-skimmed milk pasteurised,,,,,1.8,,0.05,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-039,UK,Human milk transitional,1,-87.4,281,67,3.7,1.5,N,,,24,6.9,0,,6.9,,1.5,-,0,85,-37,-,N,0.48,0.01,0.03,0.1,Tr,3,0,6,25,0.07,30,57,3,-0.3,-2,0.04,16,N
12-328,UK,Goats milk pasteurised,1,88.9,260,62,3.7,2.37,0.14,,,11,4.4,0,,4.4,0,3.1,-,0,44,Tr,-,0.1,0.03,0.03,0.04,0.1,0.06,1,0.1,1,100,0.12,42,170,13,0.5,N,0.03,90,N
12-040,UK,Human milk mature,1,87.1,289,69,4.1,1.92,0,,,16,7.2,0,,7.2,,1.3,-,,58,-24,-,0,0.34,0.02,0.03,0.2,0.01,5,0,4,34,0.07,15,58,3,0.3,1,0.04,15,7
12-193,UK,Yogurt drinking,1,84.4,263,62,Tr,Tr,Tr,,,Tr,13.1,0,,13.1,,3.1,-,0,Tr,Tr,-,Tr,Tr,0.03,0.16,0.1,0.05,12,0.2,0,100,0.1,47,130,11,0.3,-1,0.01,81,N
12-907,UK,Virtually fat free/diet yogurt fruittwin pot,,,,,0.1,,0,,,1.2,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-908,UK,Fromage frais fruit children's,,,,,4.8,,0.09,,,3.3,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-326,UK,Flavoured milk pasteurised,1,83.9,270,64,1.5,1.02,0.04,,,7,9.6,0.2,,8.9,0,3.6,-,0,20,8,-,Tr,0.03,0.03,0.17,0.1,0.03,2,0.1,Tr,120,0.13,52,168,12,0.4,N,Tr,102,N
12-327,UK,Milkshake thick takeaway,1,73.2,374,88,1.8,1.21,0.06,,,10.9,15.3,0.3,,11.1,Tr,3.7,-,0,35,11,-,Tr,0.1,0.03,0.23,0.1,0.03,4,0.5,1,129,Tr,57,171,13,0.1,2,Tr,120,37
12-036,UK,Whey dried,,4,1503,353,1.3,0.8,,,,5,78,0,,78,,12.2,-,,15,Tr,-,Tr,Tr,0.5,2.4,0.9,0.5,22,2.4,5,790,0.9,1090,1980,150,1.2,N,N,770,N
12-887,UK,Coffee compliment low fat,,,,,16.1,,0.22,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-888,UK,Coffee whitener liquid with skimmed milk and non milk fat,,,,,4,,0.13,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-889,UK,Coffee whitener with glucose syrup and vegetable fat,,,,,14.4,,0.29,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-894,UK,Tea whitener powder,,,,,14.8,,0.12,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-325,UK,Flavoured milk pasteurised chocolate,1,82.8,267,63,1.5,0.99,0.12,,,7,9.4,0.4,,8.3,0,3.6,-,0,20,8,-,Tr,0.03,0.03,0.17,0.1,0.03,2,0.1,Tr,115,0.62,45,206,19,0.5,N,0.06,107,N
12-032,UK,Dried whole milk,,2.9,2051,490,26.3,16.5,,,,120,39.4,0,,39.4,,26.3,-,,290,170,-,0.2,0.61,0.31,1.4,0.6,0.48,46,2.4,9,1020,0.4,440,1270,84,3.2,-8,0.02,740,-120
12-324,UK,Evaporated milk light,1,75.9,449,107,4.1,2.5,0.17,,,16.9,10.3,0,,10.3,0,7.8,-,0,50,21,-,3.1,0.11,0.07,-0.42,0.2,0.04,8,0.2,-1,260,Tr,115,336,25,1,3,Tr,233,47
12-031,UK,Dried skimmed milk with vegetable fat,1,2,2038,487,25.9,16.8,N,,,17,42.6,0,,42.6,,23.3,-,0,395,15,-,10.5,1.32,0.23,1.2,0.6,0.35,36,2.3,11,840,0.19,440,1030,74,0.6,-7,Tr,680,N
12-030,UK,Dried skimmed milk,1,3,1482,348,0.6,0.4,Tr,,,12,52.9,0,,52.9,,36.1,-,0,350,5,-,2.1,0.27,0.38,1.63,1,0.6,51,2.6,13,1280,0.27,550,1590,130,4,-11,Tr,970,-150
12-029,UK,Condensed milk whole sweetened,1,25.9,1406,333,10.1,6.3,N,,,36,55.5,0,,55.5,,8.5,-,0,110,70,-,5.4,0.19,0.09,0.46,0.3,0.07,15,0.7,4,290,0.23,140,360,29,1,-3,Tr,240,74
12-028,UK,Condensed milk skimmed sweetened,1,29.7,1137,267,0.2,0.1,Tr,,,1,60,0,,60,,10,-,0,28,20,-,0.9,0.04,0.11,0.51,0.3,0.09,16,0.9,5,330,0.33,150,450,33,1.2,-3,Tr,270,-89
12-027,UK,Coffeemate,1,3,2254,540,34.9,32.1,Tr,,,2,57.3,Tr,,9.8,,2.7,-,0,0,200,-,0,N,0,1,0,0,0,0,0,4,N,200,900,N,N,N,N,350,N
12-026,UK,Coffee Compliment,1,3.5,2313,554,36,35.4,Tr,,,Tr,58.1,Tr,,N,,3,-,,0,Tr,-,0,N,0,0,0,0,0,0,0,15,N,800,10,N,0.2,N,N,N,N
12-023,UK,Buttermilk powder,,3,1584,373,5.1,3.2,,,,20,51,0,,51,,34.1,-,,71,30,-,0,0.12,0.36,1.82,1,0.51,N,0.8,N,1210,0.2,570,1510,130,3.7,-11,Tr,960,N
12-022,UK,Buttermilk,,90.4,157,37,0.5,0.3,,,,2,5,0,,5,,3.4,-,,7,3,-,Tr,0.01,0.04,0.18,0.1,0.05,9,0.1,-1,120,0.02,56,150,13,0.4,-1,Tr,95,N
12-035,UK,Whey,,93.3,106,25,0.2,0.1,,,,Tr,5.1,0,,5.1,,1,-,,4,Tr,-,Tr,Tr,0.04,0.13,0.1,0.05,4,0.2,1,55,0.08,50,140,8,0.1,N,Tr,50,N
12-033,UK,Evaporated milk whole,1,69.1,629,151,9.4,5.9,N,,,34,8.5,0,,8.5,,8.4,-,0,105,100,-,4,0.19,0.07,0.42,0.2,0.07,11,0.1,1,290,0.26,180,360,29,0.9,-3,0.02,260,11
12-407,UK,Rice pudding canned low fat,1,82.1,304,71,0.8,-0.5,Tr,,,N,13.4,7.2,,6.1,N,3.5,-,0,-16,-10,-,Tr,-0.1,-0.01,-0.13,-0.2,-0.01,Tr,Tr,Tr,-88,-0.1,-43,-130,-12,-0.5,N,-0.13,-86,-28
12-398,UK,Chocolate dairy desserts,1,58.8,896,214,10.7,6.26,0.46,,,21.1,26.7,2.7,,24,Tr,4.3,-,0,83,52,-,Tr,0.52,0.04,0.28,0.2,0.03,1,0.6,Tr,135,0.44,74,195,20,0.5,1,0.07,125,26
12-399,UK,Custard ready to eat,1,77.5,414,98,2.9,0,0.07,,,2.1,16.3,3.5,,12.8,Tr,2.7,-,0,36,376,-,Tr,0.29,0.12,0.19,0.1,0.01,2,0.2,0,91,0.05,41,129,9,0.3,1,Tr,83,26
12-400,UK,Mousse chocolate,1,67.3,627,149,6.5,3.34,1.27,,,N,19.9,2.4,,17.5,N,4,-,0,46,11,-,Tr,1.01,0.04,0.21,0.2,0.04,6,0.2,0,97,1.6,67,220,28,0.6,N,0.12,100,N
12-401,UK,Mousse chocolate low fat,1,69,518,123,3.7,2.54,0,,,0.7,18,2.2,,15.8,N,5.5,-,0,N,Tr,-,Tr,0.79,0.12,0.26,-0.2,0.01,0,0,0,126,1.21,69,301,33,0.8,2,0.12,133,66
12-402,UK,Mousse fruit,1,71.7,601,143,6.4,4.11,0.71,,,N,18,Tr,,18,N,4.5,-,0,36,16,-,0.1,0.39,0.04,0.23,0.2,0.05,6,0.2,Tr,120,Tr,62,150,12,0.4,N,Tr,96,N
12-403,UK,Pavlova no fruit,1,26,1552,370,19.7,10.83,1.34,,,45,47.4,0.3,,45.3,-0.4,3.8,-,0,155,50,-,Tr,1,0.06,0.12,0.2,Tr,8,Tr,0,44,0.53,67,133,15,0.3,N,0.11,48,N
12-404,UK,Pavlova with fruit and cream,1,39.6,1210,288,13.2,7.26,0.9,,,30.2,42.2,1.1,,41,0.4,2.7,-,0,119,70,-,N,0.33,0.03,0.18,0.2,Tr,10,Tr,5,26,0.25,41,80,6,0.1,N,Tr,27,N
12-397,UK,Creme caramel retail,1,72,440,104,1.6,0.89,0.16,,,N,20.6,2.6,,18,,3,-,0,37,8,-,0.1,0.03,0.03,0.2,0.1,0.03,8,0.3,0,94,Tr,70,150,9,0.3,N,Tr,77,33
12-406,UK,Rice pudding canned,1,79.2,362,85,1.3,0.76,0.03,,,-9,16.1,7.3,,8.7,N,3.3,-,0,16,10,-,Tr,0.16,0.01,0.13,0.2,0.01,0,Tr,0,88,0.1,43,130,12,0.5,N,0.13,86,28
12-250,UK,Trifle frozen,1,67.7,581,138,5.8,3.2,N,,,20,20.6,2.7,,17.9,,2.2,-,,-70,-33,-,-0.2,-0.4,Tr,0.07,0.1,0.02,4,0.2,-4,49,0.2,80,29,5,0.2,N,0.04,52,-17
12-409,UK,Trifle fruit retail,1,67.9,689,164,9,5.56,0.2,,,12.8,19.5,4.2,,15.3,2.4,2.6,-,0,N,Tr,-,N,0.66,0.12,0.08,0.1,0.01,-8,0.2,Tr,73,0.24,65,137,10,0.3,2,0.02,84,37
12-405,UK,Profiteroles with sauce,1,39.6,1438,346,25.7,14.01,1.28,,,N,24.6,6.4,,17,N,5.5,-,0,114,90,-,0.3,1.18,0.07,0.14,0.3,0.02,9,0.3,Tr,58,1.52,130,190,25,0.6,5,0.18,114,12
12-396,UK,Cheesecake fruit individual,1,46.6,1111,264,12.3,7.54,0.23,,,14.7,34.5,9.1,,25.4,1.6,6.1,-,0,N,Tr,-,N,1.29,0.12,0.14,-0.5,0.04,-7,Tr,Tr,78,0.4,151,165,13,0.5,2,Tr,100,26
12-395,UK,Cheesecake frozen,1,43.6,1231,294,16.2,9.44,0.72,,,92,35.2,10,,25,1,4,-,0,97,50,-,0.2,1.19,0.07,0.09,0.5,0.02,7,0.5,6,56,0.46,146,96,9,0.4,-2,0.06,64,9
12-394,UK,Banoffee pie,1,41.4,1331,319,20,N,N,,,N,32.9,11.4,,20.9,1.8,3.8,-,0,105,70,-,N,1.11,0.09,0.12,0.5,Tr,5,0.3,N,84,0.34,164,163,15,0.4,N,0.08,89,N
12-878,UK,Trifle chocolate individual ,,,,,15.4,,0.22,,,14.6,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-913,UK,Fruit fool individual,,,,,10.9,,0.3,,,10.3,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-240,UK,Jelly made with skimmed milk,,80.6,314,73,Tr,Tr,,,,Tr,16.8,0,,16.8,,2.6,-,,Tr,Tr,-,Tr,Tr,0.02,0.08,Tr,0.03,2,0.2,1,59,0.4,29,71,6,N,N,0.01,43,N
12-239,UK,Jelly made with semi-skimmed milk,,80,338,79,0.7,0.4,,,,3,16.8,0,,16.8,,2.6,-,,9,3,-,Tr,0.01,0.02,0.08,Tr,0.03,2,0.2,1,59,0.4,29,71,5,Tr,N,0.01,43,N
12-238,UK,Jelly made with whole milk,,79.1,373,88,1.7,1.1,,,,6,16.7,0,,16.7,,2.6,-,,22,9,-,0,0.04,0.02,0.07,Tr,0.03,2,Tr,Tr,57,0.4,29,66,5,N,N,0.01,41,N
12-237,UK,Jelly made with water,1,84,260,61,0,0,0,,,0,15.1,0,,15.1,,1.2,-,0,0,0,-,0,0,0,0,0,0,0,0,0,7,0.4,5,5,Tr,N,N,0.01,1,N
12-233,UK,Instant dessert powder,1,1,1643,391,17.3,15.9,N,,,1,60.1,19.4,,40.7,,2.4,-,0,N,N,-,N,N,Tr,0.01,Tr,Tr,Tr,0.3,0,20,0.5,1100,64,11,0.4,N,0.2,650,Tr
12-232,UK,Fruit fool homemade,1,66.6,683,163,9.3,5.8,N,,,24,20.2,4.1,,16.1,,1,-,,130,120,-,0.1,0.45,0.02,0.06,0.2,0.03,N,Tr,17,38,0.4,13,160,8,0.2,N,0.06,31,N
12-228,UK,Dream Topping,1,1.4,2603,626,50.4,46.9,N,,,4,39.8,9.9,,29.9,,6,-,,Tr,N,-,0,N,0.02,0.25,Tr,0.02,Tr,0.8,0,23,0.5,130,63,6,0.3,N,0.13,95,Tr
12-412,UK,Custard made up with whole milk,1,75.2,492,118,4.5,2.9,0.16,,,16.1,16.2,5.1,,11.1,,3.9,-,0,38,23,-,Tr,0.07,0.03,0.24,0.2,0.06,7,1,1,138,0.12,67,182,13,0.5,N,0.01,110,N
12-914,UK,Mousse reduced fat,,,,,3.7,,N,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-426,UK,Dream Topping made up with semi-skimmed milk,1,71.5,689,165,11.7,10.47,N,,,5.5,11.9,2,,9.9,,4,-,,15,N,-,Tr,N,0.04,0.24,0.1,0.05,5,0.5,1,100,0.12,60,137,10,0.4,N,0.03,94,24
12-408,UK,Torte fruit,1,53,1080,258,15.5,9.35,0.56,,,42,27.7,9.9,,17.4,N,3.8,-,0,99,77,-,Tr,1.43,0.03,0.09,0.2,0.02,3,Tr,Tr,66,0.3,88,116,10,0.5,N,0.34,77,N
12-454,UK,Custard egg,1,76.8,496,119,6.1,3.14,0.16,,,90.3,10.7,0,,10.7,,5.8,-,0,70,20,-,0.4,0.28,0.04,0.29,0.2,0.07,9,1.3,1,131,0.41,71,181,13,0.7,3,0.02,133,41
12-453,UK,Crème caramel homemade,1,61.9,729,173,5,2.14,0.1,,,111.2,28.6,0,,28.6,,5.1,-,0,68,10,-,0.5,0.34,0.03,0.21,0.1,0.05,9,1.1,1,79,0.57,61,116,9,0.6,3,0.05,102,30
12-452,UK,Blancmange,1,75.3,479,114,3.7,2.37,0.13,,,13.2,17.9,6.4,,11.5,,3.2,-,0,31,19,-,Tr,0.06,0.03,0.2,0.1,0.05,6,0.8,1,113,0.14,44,150,11,0.4,1,0.02,91,29
12-432,UK,Trifle with Dream Topping,1,67.7,634,151,6.1,1.37,N,,,14.9,21.5,4.4,,17.1,,2.7,-,0.6,47,195,-,0.3,1.72,0.09,0.12,0.4,0.04,7,0.2,5,60,0.34,66,121,12,0.3,1,0.04,74,N
12-431,UK,Milk pudding made with skimmed milk,1,75.8,395,93,0.4,0.17,Tr,,,2.8,19.4,9.2,,10.2,,4.2,-,,1,Tr,-,Tr,0,0.04,0.2,0.2,0.06,6,0.9,1,135,0.12,48,182,14,0.6,N,0.02,112,N
12-430,UK,Milk pudding made with semi-skimmed milk,1,74.3,460,108,2,1.18,0.08,,,6.4,19.7,9.2,,10.5,,4.2,-,,20,10,-,Tr,0.05,0.04,0.22,0.3,0.06,5,0.9,2,133,0.11,47,178,13,0.5,N,0.02,110,N
12-429,UK,Instant dessert powder made up with skimmed milk,1,75.1,400,95,3.2,2.89,N,,,2.3,14.2,3.4,,10.8,,3.2,-,0,N,N,-,N,N,0.03,0.18,0.1,0.05,7,0.7,1,104,0.11,229,143,11,0.4,N,0.04,193,24
12-427,UK,Instant dessert powder made up with whole milk,1,72.4,515,123,6.2,4.87,N,,,11.7,14.3,3.4,,10.9,,3.2,-,0,N,N,-,N,N,0.02,0.19,0.1,0.05,6,0.8,2,101,0.11,229,139,11,0.4,N,0.04,191,25
12-425,UK,Dream Topping made up with skimmed milk,1,72.5,642,154,10.5,9.72,N,,,2.9,11.7,2,,9.6,,4,-,,1,N,-,Tr,N,0.03,0.23,0.1,0.05,7,0.8,1,102,0.12,61,140,10,0.4,N,0.03,96,23
12-424,UK,Dream Topping made up with whole milk,1,69.9,752,181,13.4,11.62,N,,,11.9,11.8,2,,9.7,,3.9,-,,26,N,-,Tr,N,0.03,0.24,0.1,0.05,6,0.9,2,99,0.12,61,136,10,0.4,N,0.03,94,24
12-423,UK,Custard made up with skimmed milk,1,79,335,79,0.3,0.16,Tr,,,3,16.1,5.1,,10.9,,4,-,0,1,Tr,-,Tr,Tr,0.03,0.23,0.1,0.06,8,0.9,1,142,0.12,69,188,13,0.6,1,0.01,113,26
12-422,UK,Cheesecake homemade,1,34.2,1796,433,36.2,18.89,N,,,102.6,24.6,11.1,,13.5,,3.7,-,0,329,180,-,0.9,4.21,0.05,0.14,0.2,0.04,10,0.5,2,66,0.84,278,121,10,0.4,N,0.09,82,N
12-421,UK,Custard confectioners',1,63,727,173,6,2.79,0.14,,,112.5,24.5,5.6,,18.9,,6.5,-,0,75,15,-,0.5,0.3,0.06,0.28,0.2,0.08,16,1.3,1,119,0.69,71,166,13,0.7,4,0.05,138,38
12-417,UK,Trifle homemade,1,66.6,694,165,8,2.37,N,,,20.7,21,4.4,,16.7,N,2.6,-,0.6,82,216,-,0.3,1.68,0.09,0.12,0.4,0.03,7,0.2,5,58,0.34,64,118,12,0.3,1,0.04,72,N
12-416,UK,Milk pudding made with whole milk,1,72.2,545,130,4.3,2.74,0.15,,,15.1,19.6,9.2,,10.4,,4.1,-,,36,21,-,Tr,0.09,0.03,0.22,0.3,0.06,5,1,2,130,0.12,47,176,13,0.5,N,0.02,109,N
12-415,UK,Meringue with cream,1,46.5,1375,330,24.2,15.14,N,,,63,27.2,0,,27.2,,2.6,-,0,239,148,-,0.2,0.79,0.01,0.16,0,0.03,5,0.1,1,38,0.06,46,76,6,0.2,N,0.03,41,N
12-414,UK,Meringue,1,1.7,1625,381,Tr,Tr,Tr,,,0,96,0,,96,,5.3,-,0,0,0,-,0,0,0,0.21,0.1,0.01,4,0.1,0,12,0.24,116,92,8,0.1,4,0.12,20,2
12-413,UK,Custard made up with semi-skimmed milk,1,77.5,404,95,2,1.24,0.08,,,6.8,16.4,5.1,,11.3,,4,-,0,21,10,-,Tr,0.04,0.04,0.25,0.1,0.06,6,0.4,1,140,0.11,67,184,13,0.5,N,0.01,111,N
12-428,UK,Instant dessert powder made up with semi-skimmed milk,1,73.9,450,107,4.4,3.67,N,,,5,14.4,3.4,,11,,3.3,-,0,N,N,-,N,N,0.02,0.2,0.1,0.05,7,0.8,2,103,0.1,228,140,11,0.4,N,0.04,192,25
12-271,UK,Cheese sauce packet mix,,3.9,1711,408,19.7,N,,,,N,40.9,35.3,,5.6,,19.3,-,,140,150,-,0.5,1.84,0.12,0.58,0.9,0.26,46,1.3,0,430,0.8,3680,330,36,2.5,N,Tr,730,N
12-457,UK,Raita yogurt and gram flour,1,79,430,103,6.7,4.23,N,,,17.3,8.1,1.8,,5.3,,3.3,-,,44,50,-,0.1,0.44,0.09,0.09,0.5,0.11,11,0.1,3,87,0.72,446,222,15,0.5,1,0.07,85,15
12-459,UK,Welsh rarebit wholemeal,1,31.9,1610,387,27.5,16.76,1.02,,,71,21.9,19.8,,2.1,3.5,14.2,-,0,290,153,-,0.3,0.64,0.12,0.2,2,0.12,32,1.3,Tr,329,1.32,875,180,46,2.3,6,0.13,293,N
12-458,UK,Welsh rarebit,1,29.9,1654,397,28.5,17.55,1.05,,,74.8,23,20.5,,2.4,,13.7,-,0,306,161,-,0.3,0.53,0.11,0.23,0.8,0.1,24,1.1,Tr,375,0.89,885,121,24,2,6,0.08,248,24
12-455,UK,Cheese and potato pie,1,73.4,583,140,8.2,3.25,0.45,,,42.1,12.2,10.8,,1.4,,4.9,-,0,81,31,-,0.5,1.62,0.13,0.11,0.4,0.25,17,0.6,4,92,0.46,170,235,15,0.7,2,0.06,97,15
12-302,UK,White sauce packet mix,,4.3,1501,355,10.5,N,,,,N,60,53.8,,6.2,,9,-,,Tr,Tr,-,0,2.3,0.21,0.3,1.8,0.23,3,Tr,0,98,0.6,4160,310,28,0.8,N,Tr,170,N
12-276,UK,Macaroni cheese canned,,74.8,579,138,6.5,2.3,,,,8,16.4,14.5,,1.9,,4.5,-,,N,N,-,N,N,0.06,0.06,0.4,0.08,6,0.6,0,100,0.3,560,66,11,0.1,N,0.04,140,N
12-456,UK,Cheese pudding,1,65.2,773,185,11,5.91,0.36,,,114.1,11.5,8.6,,3,,10.5,-,,125,36,-,0.5,0.39,0.05,0.27,0.3,0.07,12,1.5,1,224,0.82,493,151,18,1.3,N,0.05,201,N
12-418,UK,Semi-skimmed milk pasteurised summer,1,89.5,194,46,1.7,1.01,0.08,,,6,4.5,0,,4.5,,3.5,-,0,15,7,-,Tr,0.05,0.03,0.24,0.1,0.06,7,0.8,2,118,0.02,43,152,11,0.4,Tr,Tr,93,20
12-419,UK,Semi-skimmed milk pasteurised winter,1,89.5,196,47,1.7,0.98,0.05,,,5.7,4.9,0,,4.9,,3.4,-,0,22,11,-,Tr,0.03,0.03,0.24,0.1,0.06,11,0.9,2,123,0.02,43,161,11,0.5,1,Tr,96,41
12-314,UK,Semi-skimmed milk UHT,1,90.9,194,46,1.6,1.1,-0.1,,,7,4.9,0,,4.9,0,3.3,-,0,20,11,-,Tr,0.03,0.04,0.18,0.1,0.05,2,0.2,Tr,110,0.17,50,150,11,0.4,-1,Tr,90,-31
12-313,UK,Semi-skimmed milk pasteurised average,1,89.4,195,46,1.7,1.07,0.07,,,5.9,4.7,0,,4.7,0,3.5,-,0,19,9,-,Tr,0.04,0.03,0.24,0.1,0.06,9,0.9,2,120,0.02,43,156,11,0.4,1,Tr,94,30
12-312,UK,Semi-skimmed milk average,1,89.6,195,46,1.7,1.07,0.07,,,5.9,4.7,0,,4.7,0,3.4,-,0,19,9,-,Tr,0.04,0.04,0.24,0.1,0.06,6,0.4,1,120,0.02,43,156,11,0.4,-1,Tr,94,-30
12-010,UK,Semi-skimmed milk pasteurised fortified plus SMP,1,88.4,215,51,1.6,1,-0.1,,,7,5.8,0,,5.8,,3.7,-,0,90,5,-,0.1,0.04,0.04,0.19,0.1,0.06,5,0.4,1,130,0.03,59,150,12,0.4,-1,Tr,100,-15
12-307,UK,Skimmed milk pasteurised average,1,90.8,144,34,0.3,0.13,Tr,,,3.7,4.8,0,,4.8,0,3.5,-,0,1,Tr,-,Tr,Tr,0.03,0.22,0.1,0.06,9,0.8,1,125,0.03,44,162,11,0.5,1,Tr,96,30
12-308,UK,Skimmed milk pasteurised summer,1,90.8,137,32,0.2,0.1,,,,2.6,4.4,0,,4.4,N,3.5,-,0,1,Tr,-,Tr,Tr,0.03,0.21,0.1,0.06,3,0.8,1,133,0.06,49,171,12,0.5,1,Tr,98,21
12-309,UK,Skimmed milk pasteurised winter,1,90.7,134,32,0.2,0.1,,,,4.1,4.2,0,,4.2,0,3.5,-,0,1,Tr,-,Tr,Tr,0.03,0.22,0.1,0.06,14,0.7,1,124,0.01,42,163,11,0.5,1,Tr,99,31
12-310,UK,Skimmed milk UHT,1,91.3,114,27,0.1,N,Tr,,,2,3.9,0,,3.9,0,2.8,-,0,Tr,Tr,-,0.1,0.02,0.04,0.17,0.1,0.02,1,0.6,Tr,102,Tr,40,148,10,0.3,2,0.01,92,25
12-311,UK,Skimmed milk sterilised,1,91.4,147,35,0.3,0.3,Tr,,,2,5.4,0,,5.4,0,2.9,-,0,Tr,7,-,Tr,0.03,0.03,0.16,0.1,0.02,Tr,0.3,Tr,105,Tr,38,140,10,0.3,2,0.01,91,20
12-306,UK,Skimmed milk average,1,90.9,136,32,0.2,0.13,Tr,,,2.6,4.4,0,,4.4,0,3.4,-,0,1,Tr,-,Tr,Tr,0.03,0.22,0.1,0.06,9,0.8,1,122,0.03,44,160,11,0.5,1,Tr,96,29
